stamp_sec,stamp_nsec,x,y,z
1784362603,897931452,-0.101076,1.726896,0.100000
1784362604,502967637,-0.082292,1.754768,0.100000
1784362604,899384766,-0.053175,1.773368,0.100000
1784362605,105485322,-0.023210,1.786626,0.100000
1784362605,307778359,0.004626,1.806839,0.100000
1784362605,500170562,0.039871,1.829786,0.100000
1784362605,697723525,0.076589,1.856440,0.100000
1784362605,903294469,0.096198,1.900924,0.100000
1784362606,102779747,0.112197,1.948115,0.100000
1784362606,301884432,0.124315,1.993343,0.100000
1784362606,502627525,0.131609,2.042402,0.100000
1784362606,704786450,0.140406,2.083559,0.100000
1784362606,902709339,0.151018,2.125169,0.100000
1784362606,999057728,0.167697,2.152277,0.100000
1784362607,100672172,0.174340,2.183153,0.100000
1784362607,198818432,0.181801,2.213425,0.100000
1784362607,295489728,0.188390,2.254124,0.100000
1784362607,491996524,0.183640,2.296740,0.100000
1784362607,696367246,0.173631,2.348351,0.100000
1784362607,895806598,0.149979,2.397511,0.100000
1784362607,997719968,0.139097,2.435674,0.100000
1784362608,96316135,0.119769,2.461177,0.100000
1784362608,296501542,0.078444,2.496255,0.100000
1784362608,499762097,0.045833,2.547126,0.100000
1784362608,597640486,0.027659,2.574538,0.100000
1784362608,699792986,0.019517,2.606870,0.100000
1784362608,797008560,0.004167,2.634411,0.100000
1784362608,897417523,-0.010148,2.660959,0.100000
1784362609,4720708,-0.044506,2.679582,0.100000
1784362609,199988134,-0.073667,2.723480,0.100000
1784362609,298035319,-0.113451,2.747430,0.100000
1784362609,497615912,-0.155920,2.786266,0.100000
1784362609,597362801,-0.182887,2.803524,0.100000
1784362609,796686726,-0.244355,2.834408,0.100000
1784362609,994924411,-0.298966,2.857172,0.100000
1784362610,199802671,-0.298140,2.887624,0.100000
1784362610,393611374,-0.331275,2.930080,0.100000
1784362610,496098263,-0.349500,2.959404,0.100000
1784362610,597990800,-0.378129,2.993371,0.100000
1784362610,797240189,-0.411329,3.040680,0.100000
1784362611,832818,-0.434280,3.079914,0.100000
1784362611,198732763,-0.476738,3.107839,0.100000
1784362611,405757670,-0.507079,3.130787,0.100000
1784362611,595188281,-0.535021,3.147377,0.100000
1784362611,894761336,-0.545639,3.183758,0.100000
1784362612,200543855,-0.541348,3.232960,0.100000
1784362612,390762743,-0.544123,3.266839,0.100000
1784362612,990846261,-0.578951,3.268763,0.100000
1784362613,297417872,-0.621962,3.262989,0.100000
1784362613,594076631,-0.683912,3.251031,0.100000
1784362613,893396928,-0.721726,3.271915,0.100000
1784362613,989599002,-0.712755,3.306984,0.100000
1784362614,289403816,-0.751558,3.323035,0.100000
1784362614,388616835,-0.770576,3.288110,0.100000
1784362614,995380834,-0.789654,3.256489,0.100000
1784362615,294670593,-0.799270,3.227994,0.100000
1784362615,590135223,-0.834334,3.241136,0.100000
1784362615,891866278,-0.870994,3.262676,0.100000
1784362616,285780297,-0.891596,3.285269,0.100000
1784362616,980532629,-0.865941,3.265145,0.100000
1784362617,383624333,-0.876100,3.228990,0.100000
1784362617,987985370,-0.855996,3.202003,0.100000
1784362618,785843443,-0.824308,3.186198,0.100000
1784362619,83854147,-0.797223,3.163969,0.100000
1784362619,281935350,-0.775696,3.140911,0.100000
1784362619,480597072,-0.741606,3.118346,0.100000
1784362620,487944368,-0.721641,3.090875,0.100000
1784362620,687842849,-0.685229,3.076689,0.100000
1784362620,886358664,-0.644068,3.061274,0.100000
1784362621,89355812,-0.592216,3.027685,0.100000
1784362621,383342627,-0.555144,3.008431,0.100000
1784362621,684770275,-0.521473,2.972282,0.100000
1784362621,785387867,-0.494408,2.954430,0.100000
1784362621,887576182,-0.472835,2.932180,0.100000
1784362621,985576349,-0.451801,2.910086,0.100000
1784362622,184596904,-0.429733,2.880810,0.100000
1784362622,281704904,-0.404603,2.861837,0.100000
1784362622,482687367,-0.375033,2.843159,0.100000
1784362622,678469552,-0.336995,2.814080,0.100000
1784362622,780012274,-0.309861,2.798322,0.100000
1784362622,876734459,-0.282608,2.783669,0.100000
1784362622,977199274,-0.227002,2.755657,0.100000
1784362623,77211163,-0.195677,2.742305,0.100000
1784362623,376074329,-0.161431,2.727896,0.100000
1784362623,677313885,-0.151489,2.686395,0.100000
1784362623,778015866,-0.122724,2.656213,0.100000
1784362623,978390440,-0.099666,2.624579,0.100000
1784362624,176576366,-0.048546,2.613821,0.100000
1784362624,379445847,-0.018875,2.584270,0.100000
1784362624,678022532,0.025643,2.559677,0.100000
